"Seattle, Seattle, King, WA"
"2022-01-01 through 2022-12-31"
Date,1.5 m Min Air Temp,1.5 m Avg Air Temp,1.5 m Max Air Temp,9 m Min Air Temp,9 m Avg Air Temp,9 m Max Air Temp,1.5 m Avg Dew Point,1.5 m Avg Rel. Hum,Solar Radiation,Precipiation,2 m Avg Wind Speed,2 m Max Wind Gust,10 m Avg Wind Speed,10 m Max Wind Gust,10 m Avg Wind Dir,2 in Avg Soil Temperature,2 in Avg Soil Water Pot,8 in Avg Soil Temperature,8 in Avg Soil Water Pot,ETo,ETr,
2022-11-21,40.1,43.7,48.4,NA,NA,NA,35.6,73.6,2.56,0.00,0.6,4.0,0.8,2.9,E,44.6,NA,44.9,    0,0.02,0.02,
2022-11-22,43.3,46.3,48.3,NA,NA,NA,42.5,88.0,0.63,0.83,1.6,12.3,2.2,8.3,SE,45.9,NA,46.1,    0,0.01,0.01,
2022-11-23,38.8,46.0,56.2,NA,NA,NA,43.4,91.6,4.29,0.00,0.8,6.4,1.4,3.7,SE,46.8,NA,47.0,    0,0.01,0.01,
2022-11-24,33.3,41.1,50.7,NA,NA,NA,38.9,92.2,6.44,0.00,1.5,4.6,1.5,3.4,NE,45.0,NA,46.1,    0,0.01,0.01,
2022-11-25,36.3,43.0,49.5,NA,NA,NA,40.1,89.8,0.54,0.65,2.3,15.9,2.6,7.7,NE,45.6,NA,46.1,    0,0.01,0.01,
2022-11-26,36.9,43.0,46.7,NA,NA,NA,39.7,88.0,2.85,0.02,2.8,18.9,4.7,11.1,S,45.6,NA,45.8,    0,0.01,0.02,
2022-11-27,38.4,43.4,47.8,NA,NA,NA,37.5,80.1,6.26,0.03,3.0,18.9,4.2,10.5,S,45.9,NA,46.5,    0,0.01,0.02,
2022-11-28,28.7,36.6,41.7,NA,NA,NA,29.4,76.9,3.44,0.04,2.3,11.7,2.6,7.8,NW,44.2,NA,45.5,    0,0.02,0.02,
2022-11-29,31.2,34.8,38.8,NA,NA,NA,32.0,89.5,1.20,0.63,2.2,10.5,3.8,10.6,SE,42.3,NA,43.4,    0,0.01,0.01,
2022-11-30,30.9,37.6,41.7,NA,NA,NA,34.7,89.3,1.05,0.22,2.3,14.7,3.3,11.8,SE,42.8,NA,43.1,    0,0.01,0.01,
2022-12-01,27.6,32.7,38.8,NA,NA,NA,26.4,79.7,5.87,0.00,1.7,14.7,2.3,9.0,N,41.6,NA,42.6,    0,0.01,0.01,
2022-12-02,26.9,34.7,41.5,NA,NA,NA,29.9,83.7,2.55,0.21,1.0,9.4,2.0,4.9,E,40.4,NA,41.4,    0,0.01,0.01,
2022-12-03,32.8,38.5,45.5,NA,NA,NA,32.1,78.2,6.56,0.25,3.7,12.9,4.1,7.3,N ,41.2,NA,41.8,    0,0.01,0.03,
2022-12-04,30.4,35.4,38.0,NA,NA,NA,31.5,86.1,1.06,0.11,1.6,9.9,1.8,6.2,N,40.0,NA,41.0,    0,0.01,0.01,
2022-12-05,34.0,37.0,40.5,NA,NA,NA,33.2,86.3,2.32,0.01,1.3,7.0,1.3,3.7,N ,41.4,NA,41.6,    0,0.01,0.01,
2022-12-06,36.0,40.7,43.8,NA,NA,NA,37.9,89.9,2.23,0.02,1.5,7.6,3.5,7.5,SE,42.5,NA,42.6,    0,0.01,0.01,
2022-12-07,41.0,43.7,47.3,NA,NA,NA,37.5,79.2,3.51,0.01,1.5,11.1,3.4,6.5,S,44.1,NA,44.0,    0,0.01,0.02,
2022-12-08,40.4,41.6,43.1,NA,NA,NA,38.2,87.8,2.42,0.19,2.5,8.8,4.8,9.1,SE,44.2,    0,44.4,    0,0.01,0.02,
2022-12-09,37.7,40.7,44.9,NA,NA,NA,36.7,85.8,2.48,0.51,2.8,11.7,4.6,8.3,SE,43.8,    0,44.2,    0,0.02,0.02,
2022-12-10,40.7,43.0,45.4,NA,NA,NA,41.5,94.4,1.25,0.43,1.2,7.6,1.8,4.8,E,44.5,    0,44.6,    0,0.01,0.01,
2022-12-11,39.9,43.1,45.8,NA,NA,NA,41.3,93.5,1.33,0.01,1.4,9.4,1.7,5.7,N,44.9,    0,45.1,    0,0.01,0.01,
2022-12-12,36.0,41.7,46.3,NA,NA,NA,37.3,84.8,2.79,0.02,1.3,11.1,1.6,6.5,N,44.5,    0,45.1,    0,0.01,0.01,
2022-12-13,34.1,38.4,41.5,NA,NA,NA,35.9,90.6,1.41,0.00,0.3,4.6,0.6,2.1,N ,43.2,    0,43.9,    0,0.01,0.01,
2022-12-14,30.9,38.5,44.1,NA,NA,NA,33.8,83.8,3.52,0.00,1.9,11.7,2.2,6.1,N ,42.9,    0,43.8,    0,0.01,0.01,
2022-12-15,28.9,33.8,42.4,NA,NA,NA,30.1,88.0,5.20,0.00,1.6,11.1,1.5,6.3,N ,40.0,    0,41.7,    0,0.00,0.01,
2022-12-16,28.8,34.3,44.7,NA,NA,NA,30.8,88.6,5.84,0.00,1.6,9.9,1.5,4.6,N,38.8,    0,40.5,    0,0.00,0.01,
2022-12-17,31.1,35.7,39.9,NA,NA,NA,34.4,95.0,0.86,0.07,1.5,7.6,2.3,6.7,SE,39.8,    0,40.4,    0,0.00,0.00,
2022-12-18,31.0,37.6,43.2,NA,NA,NA,32.8,82.8,2.88,0.01,2.7,12.9,3.3,9.0,W,41.1,    0,41.6,    0,0.01,0.02,
2022-12-19,29.7,31.4,35.4,NA,NA,NA,26.0,86.2,1.68,0.06,2.0,7.0,2.0,4.0,N,40.0,    0,40.9,    0,0.01,0.02,
2022-12-20,30.0,31.0,35.7,NA,NA,NA,27.2,90.4,0.89,0.30,2.7,12.3,2.9,6.9,N,39.4,    0,40.3,    0,0.01,0.02,
2022-12-21,20.3,25.7,30.0,NA,NA,NA,18.1,75.4,5.07,0.00,4.0,15.9,4.5,10.2,N,38.6,    0,39.9,    0,0.01,0.02,
2022-12-22,19.1,23.8,26.9,NA,NA,NA,7.4,52.8,2.72,0.00,2.5,14.7,3.0,6.9,E,36.6,    0,38.5,    0,0.02,0.03,
2022-12-23,26.3,33.1,41.0,NA,NA,NA,30.4,90.8,0.57,0.25,2.4,15.9,2.6,9.8,SE,37.1,    0,38.0,    0,0.01,0.01,
2022-12-24,39.1,47.9,55.1,NA,NA,NA,46.7,95.8,0.89,1.12,3.1,17.7,4.5,11.5,S,39.9,    0,39.8,    0,0.01,0.01,
2022-12-25,50.2,52.6,54.4,NA,NA,NA,51.6,96.2,1.58,0.86,0.9,5.8,1.5,4.1,E,43.6,    0,43.4,    0,0.01,0.01,
2022-12-26,47.8,52.3,58.6,NA,NA,NA,48.9,88.6,1.51,0.68,3.2,26.7,5.0,12.7,S,45.7,    0,45.7,    0,0.02,0.03,
2022-12-27,46.0,49.2,55.1,NA,NA,NA,45.6,87.9,1.33,0.59,2.4,18.3,4.8,9.0,S,46.3,    0,46.4,    0,0.02,0.03,
2022-12-28,43.0,44.9,49.2,NA,NA,NA,39.8,82.3,2.82,0.01,2.1,15.9,4.4,6.5,S,45.6,    0,45.7,    0,0.02,0.03,
2022-12-29,40.2,43.3,47.1,NA,NA,NA,41.4,93.1,1.81,0.29,0.3,4.0,0.9,2.1,NE,45.0,    0,45.3,    0,0.01,0.01,
2022-12-30,43.6,48.2,52.5,NA,NA,NA,44.5,87.2,1.95,0.33,4.2,18.3,6.7,11.9,S,45.7,    0,45.8,    0,0.02,0.03,
2022-12-31,42.7,46.6,48.9,NA,NA,NA,43.2,87.9,1.61,0.00,2.1,14.1,3.3,8.8,S,45.7,    0,46.0,    0,0.01,0.02,
